"year","leaid","lea_name","state_name","city_location","agency_type","enrollment"
"2013","3626190","SCIO CENTRAL SCHOOL DISTRICT","New York","SCIO","Regular local school district","363"
"2013","3626310","SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT","New York","SCOTIA","Regular local school district","2547"
"2013","3626370","NORTH SHORE CENTRAL SCHOOL DISTRICT","New York","SEA CLIFF","Regular local school district","2739"
"2013","3626400","SEAFORD UNION FREE SCHOOL DISTRICT","New York","SEAFORD","Regular local school district","2383"
"2013","3626430","SENECA FALLS CENTRAL SCHOOL DISTRICT","New York","SENECA FALLS","Regular local school district","1232"
"2013","3626520","SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT","New York","FLORAL PARK","Regular local school district","8202"
"2013","3626580","SHARON SPRINGS CENTRAL SCHOOL DISTRICT","New York","SHARON SPRINGS","Regular local school district","276"
"2013","3626640","SHELTER ISLAND UNION FREE SCHOOL DISTRICT","New York","SHELTER ISLAND","Regular local school district","227"
"2013","3626670","SHENENDEHOWA CENTRAL SCHOOL DISTRICT","New York","CLIFTON PARK","Regular local school district","9758"
"2013","3626700","SHERBURNE-EARLVILLE CENTRAL SCHOOL DISTRICT","New York","SHERBURNE","Regular local school district","1402"
"2013","3626730","SHERMAN CENTRAL SCHOOL DISTRICT","New York","SHERMAN","Regular local school district","442"
"2013","3626760","SHERRILL CITY SCHOOL DISTRICT","New York","VERONA","Regular local school district","2051"
"2013","3626840","SHOREHAM-WADING RIVER CENTRAL SCHOOL DISTRICT","New York","SHOREHAM","Regular local school district","2473"
"2013","3626850","SIDNEY CENTRAL SCHOOL DISTRICT","New York","SIDNEY","Regular local school district","1080"
"2013","3626880","SILVER CREEK CENTRAL SCHOOL DISTRICT","New York","SILVER CREEK","Regular local school district","1103"
"2013","3626940","SKANEATELES CENTRAL SCHOOL DISTRICT","New York","SKANEATELES","Regular local school district","1462"
"2013","3627000","CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT","New York","SLOAN","Regular local school district","1446"
"2013","3627060","SMITHTOWN CENTRAL SCHOOL DISTRICT","New York","SMITHTOWN","Regular local school district","10062"
"2013","3627120","SODUS CENTRAL SCHOOL DISTRICT","New York","SODUS","Regular local school district","1111"
"2013","3627150","SOLVAY UNION FREE SCHOOL DISTRICT","New York","SOLVAY","Regular local school district","1544"
"2013","3627180","SOMERS CENTRAL SCHOOL DISTRICT","New York","SOMERS","Regular local school district","3321"
"2013","3627210","SOUTH COLONIE CENTRAL SCHOOL DISTRICT","New York","ALBANY","Regular local school district","5025"
"2013","3627240","SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT","New York","SOUTH GLENS FALLS","Regular local school district","3140"
"2013","3627300","SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT","New York","HUNTINGTON STATION","Regular local school district","6018"
"2013","3627330","SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT","New York","SOUTH KORTRIGHT","Regular local school district","380"
"2013","3627360","SOUTH LEWIS CENTRAL SCHOOL DISTRICT","New York","TURIN","Regular local school district","1044"
"2013","3627450","SOUTH ORANGETOWN CENTRAL SCHOOL DISTRICT","New York","BLAUVELT","Regular local school district","3281"
"2013","3627540","SOUTHAMPTON UNION FREE SCHOOL DISTRICT","New York","SOUTHAMPTON","Regular local school district","1613"
"2013","3627570","SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT","New York","AURORA","Regular local school district","684"
"2013","3627620","SOUTHOLD UNION FREE SCHOOL DISTRICT","New York","SOUTHOLD","Regular local school district","832"
"2013","3627660","SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN","New York","JAMESTOWN","Regular local school district","1457"
"2013","3627750","SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT","New York","SPENCER","Regular local school district","964"
"2013","3627780","SPENCERPORT CENTRAL SCHOOL DISTRICT","New York","SPENCERPORT","Regular local school district","3717"
"2013","3627810","EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY)","New York","SPRING VALLEY","Regular local school district","8234"
"2013","3627900","SPRINGS UNION FREE SCHOOL DISTRICT","New York","EAST HAMPTON","Regular local school district","718"
"2013","3627930","SAINT JOHNSVILLE CENTRAL SCHOOL DISTRICT","New York","ST JOHNSVILLE","Regular local school district","Not applicable"
"2013","3627960","BRASHER FALLS CENTRAL SCHOOL DISTRICT","New York","BRASHER FALLS","Regular local school district","1047"
"2013","3627980","GREENBURGH-NORTH CASTLE UNION FREE SCHOOL DISTRICT","New York","DOBBS FERRY","Regular local school district","294"
"2013","3627990","SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT","New York","ST REGIS FALLS","Regular local school district","285"
"2013","3628020","STAMFORD CENTRAL SCHOOL DISTRICT","New York","STAMFORD","Regular local school district","354"
"2013","3628050","STARPOINT CENTRAL SCHOOL DISTRICT","New York","LOCKPORT","Regular local school district","2644"
"2013","3628110","STILLWATER CENTRAL SCHOOL DISTRICT","New York","STILLWATER","Regular local school district","1194"
"2013","3628140","STOCKBRIDGE VALLEY CENTRAL SCHOOL DISTRICT","New York","MUNNSVILLE","Regular local school district","445"
"2013","3628200","THREE VILLAGE CENTRAL SCHOOL DISTRICT","New York","STONY BROOK","Regular local school district","6949"
"2013","3628320","RAMAPO CENTRAL SCHOOL DISTRICT (SUFFERN)","New York","HILLBURN","Regular local school district","4489"
"2013","3628380","SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT","New York","CONKLIN","Regular local school district","1584"
"2013","3628500","SWEET HOME CENTRAL SCHOOL DISTRICT","New York","AMHERST","Regular local school district","3284"
"2013","3628560","SYOSSET CENTRAL SCHOOL DISTRICT","New York","SYOSSET","Regular local school district","6404"
"2013","3628590","SYRACUSE CITY SCHOOL DISTRICT","New York","SYRACUSE","Regular local school district","21212"
"2013","3628620","TACONIC HILLS CENTRAL SCHOOL DISTRICT","New York","CRARYVILLE","Regular local school district","1483"
"2013","3628650","UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS","New York","SLEEPY HOLLOW","Regular local school district","2751"
"2013","3628680","TICONDEROGA CENTRAL SCHOOL DISTRICT","New York","TICONDEROGA","Regular local school district","812"
"2013","3628710","TIOGA CENTRAL SCHOOL DISTRICT","New York","TIOGA CENTER","Regular local school district","1019"
"2013","3628740","TONAWANDA CITY SCHOOL DISTRICT","New York","TONAWANDA","Regular local school district","1820"
"2013","3628800","TOWN OF WEBB UNION FREE SCHOOL DISTRICT","New York","OLD FORGE","Regular local school district","268"
"2013","3628890","TRI-VALLEY CENTRAL SCHOOL DISTRICT","New York","GRAHAMSVILLE","Regular local school district","1140"
"2013","3628950","TROY CITY SCHOOL DISTRICT","New York","TROY","Regular local school district","3930"
"2013","3628980","TRUMANSBURG CENTRAL SCHOOL DISTRICT","New York","TRUMANSBURG","Regular local school district","1078"
"2013","3629040","TUCKAHOE UNION FREE SCHOOL DISTRICT","New York","EASTCHESTER","Regular local school district","1069"
"2013","3629070","TUCKAHOE COMMON SCHOOL DISTRICT","New York","SOUTHAMPTON","Regular local school district","382"
"2013","3629130","TULLY CENTRAL SCHOOL DISTRICT","New York","TULLY","Regular local school district","938"
"2013","3629160","TUPPER LAKE CENTRAL SCHOOL DISTRICT","New York","TUPPER LAKE","Regular local school district","821"
"2013","3629190","TUXEDO UNION FREE SCHOOL DISTRICT","New York","TUXEDO PARK","Regular local school district","508"
"2013","3629240","OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT","New York","OTEGO","Regular local school district","920"
"2013","3629250","UNION SPRINGS CENTRAL SCHOOL DISTRICT","New York","UNION SPRINGS","Regular local school district","849"
"2013","3629280","UNIONDALE UNION FREE SCHOOL DISTRICT","New York","UNIONDALE","Regular local school district","6456"
"2013","3629370","UTICA CITY SCHOOL DISTRICT","New York","UTICA","Regular local school district","9717"
"2013","3629400","VALHALLA UNION FREE SCHOOL DISTRICT","New York","VALHALLA","Regular local school district","1531"
"2013","3629430","VALLEY STREAM 13 UNION FREE SCHOOL DISTRICT","New York","VALLEY STREAM","Regular local school district","2144"
"2013","3629460","VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT","New York","VALLEY STREAM","Regular local school district","1071"
"2013","3629490","VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT","New York","VALLEY STREAM","Regular local school district","1484"
"2013","3629520","VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT","New York","VALLEY STREAM","Regular local school district","4593"
"2013","3629610","VESTAL CENTRAL SCHOOL DISTRICT","New York","VESTAL","Regular local school district","3394"
"2013","3629640","VICTOR CENTRAL SCHOOL DISTRICT","New York","VICTOR","Regular local school district","4393"
"2013","3629670","VOORHEESVILLE CENTRAL SCHOOL DISTRICT","New York","VOORHEESVILLE","Regular local school district","1179"
"2013","3629760","WAINSCOTT COMMON SCHOOL DISTRICT","New York","WAINSCOTT","Regular local school district","15"
"2013","3629790","WALLKILL CENTRAL SCHOOL DISTRICT","New York","WALLKILL","Regular local school district","3146"
"2013","3629820","WALTON CENTRAL SCHOOL DISTRICT","New York","WALTON","Regular local school district","1003"
"2013","3629850","WANTAGH UNION FREE SCHOOL DISTRICT","New York","WANTAGH","Regular local school district","3239"
"2013","3629880","WAPPINGERS CENTRAL SCHOOL DISTRICT","New York","WAPPINGERS FALLS","Regular local school district","11703"
"2013","3629910","WARRENSBURG CENTRAL SCHOOL DISTRICT","New York","WARRENSBURG","Regular local school district","806"
"2013","3629940","WARSAW CENTRAL SCHOOL DISTRICT","New York","WARSAW","Regular local school district","913"
"2013","3629970","WARWICK VALLEY CENTRAL SCHOOL DISTRICT","New York","WARWICK","Regular local school district","3743"
"2013","3630030","WASHINGTONVILLE CENTRAL SCHOOL DISTRICT","New York","WASHINGTONVILLE","Regular local school district","4319"
"2013","3630060","WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT","New York","WATERFORD","Regular local school district","831"
"2013","3630120","WATERTOWN CITY SCHOOL DISTRICT","New York","WATERTOWN","Regular local school district","3969"
"2013","3630160","WATERVILLE CENTRAL SCHOOL DISTRICT","New York","WATERVILLE","Regular local school district","816"
"2013","3630210","WATERVLIET CITY SCHOOL DISTRICT","New York","WATERVLIET","Regular local school district","1326"
"2013","3630240","WATKINS GLEN CENTRAL SCHOOL DISTRICT","New York","WATKINS GLEN","Regular local school district","1150"
"2013","3630270","WAVERLY CENTRAL SCHOOL DISTRICT","New York","WAVERLY","Regular local school district","1635"
"2013","3630330","WAYNE CENTRAL SCHOOL DISTRICT","New York","ONTARIO CENTER","Regular local school district","2354"
"2013","3630360","WEBSTER CENTRAL SCHOOL DISTRICT","New York","WEBSTER","Regular local school district","8660"
"2013","3630390","NORTHEAST CENTRAL SCHOOL DISTRICT","New York","AMENIA","Regular local school district","798"
"2013","3630420","WEEDSPORT CENTRAL SCHOOL DISTRICT","New York","WEEDSPORT","Regular local school district","822"
"2013","3630450","WELLS CENTRAL SCHOOL DISTRICT","New York","WELLS","Regular local school district","144"
"2013","3630480","WELLSVILLE CENTRAL SCHOOL DISTRICT","New York","WELLSVILLE","Regular local school district","1267"
"2013","3630540","WEST BABYLON UNION FREE SCHOOL DISTRICT","New York","WEST BABYLON","Regular local school district","4123"
"2013","3630600","WEST CANADA VALLEY CENTRAL SCHOOL DISTRICT","New York","NEWPORT","Regular local school district","709"
"2013","3630630","WEST GENESEE CENTRAL SCHOOL DISTRICT","New York","CAMILLUS","Regular local school district","4843"
"2013","3630660","WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT","New York","WEST HEMPSTEAD","Regular local school district","2122"
"2013","3630690","WEST ISLIP UNION FREE SCHOOL DISTRICT","New York","WEST ISLIP","Regular local school district","4832"
"2013","3630760","WEST PARK UNION FREE SCHOOL DISTRICT","New York","WEST PARK","Regular local school district","Not applicable"
"2013","3630780","WEST SENECA CENTRAL SCHOOL DISTRICT","New York","WEST SENECA","Regular local school district","6999"
"2013","3630900","WEST VALLEY CENTRAL SCHOOL DISTRICT","New York","WEST VALLEY","Regular local school district","310"
"2013","3630930","MOUNT MARKHAM CENTRAL SCHOOL DISTRICT","New York","WEST WINFIELD","Regular local school district","1118"
"2013","3630960","WESTBURY UNION FREE SCHOOL DISTRICT","New York","OLD WESTBURY","Regular local school district","4731"
"2013","3630990","WESTFIELD CENTRAL SCHOOL DISTRICT","New York","WESTFIELD","Regular local school district","665"
"2013","3631020","WESTHAMPTON BEACH UNION FREE SCHOOL DISTRICT","New York","WESTHAMPTON BEACH","Regular local school district","1830"
"2013","3631050","WESTMORELAND CENTRAL SCHOOL DISTRICT","New York","WESTMORELAND","Regular local school district","958"
"2013","3631080","WESTPORT CENTRAL SCHOOL DISTRICT","New York","WESTPORT","Regular local school district","224"
"2013","3631170","WHEATLAND-CHILI CENTRAL SCHOOL DISTRICT","New York","SCOTTSVILLE","Regular local school district","681"
"2013","3631200","WHEELERVILLE UNION FREE SCHOOL DISTRICT","New York","CAROGA LAKE","Regular local school district","133"
"2013","3631260","WHITE PLAINS CITY SCHOOL DISTRICT","New York","WHITE PLAINS","Regular local school district","7098"
"2013","3631290","WHITEHALL CENTRAL SCHOOL DISTRICT","New York","WHITEHALL","Regular local school district","791"
"2013","3631320","WHITESBORO CENTRAL SCHOOL DISTRICT","New York","YORKVILLE","Regular local school district","3227"
"2013","3631350","WHITESVILLE CENTRAL SCHOOL DISTRICT","New York","WHITESVILLE","Regular local school district","265"
"2013","3631380","WHITNEY POINT CENTRAL SCHOOL DISTRICT","New York","WHITNEY POINT","Regular local school district","1468"
"2013","3631410","NORTH GREENBUSH COMMON SCHOOL DISTRICT (WILLIAMS)","New York","RENSSELAER","Regular local school district","19"
"2013","3631440","WILLIAMSON CENTRAL SCHOOL DISTRICT","New York","WILLIAMSON","Regular local school district","1137"
"2013","3631470","WILLIAMSVILLE CENTRAL SCHOOL DISTRICT","New York","EAST AMHERST","Regular local school district","10320"
"2013","3631500","WILLSBORO CENTRAL SCHOOL DISTRICT","New York","WILLSBORO","Regular local school district","273"
"2013","3631560","WILSON CENTRAL SCHOOL DISTRICT","New York","WILSON","Regular local school district","1282"
"2013","3631590","WINDHAM-ASHLAND-JEWETT CENTRAL SCHOOL DISTRICT","New York","WINDHAM","Regular local school district","333"
"2013","3631710","HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT","New York","WOODMERE","Regular local school district","3092"
"2013","3631740","WORCESTER CENTRAL SCHOOL DISTRICT","New York","WORCESTER","Regular local school district","364"
"2013","3631800","WYANDANCH UNION FREE SCHOOL DISTRICT","New York","WYANDANCH","Regular local school district","2227"
"2013","3631830","WYNANTSKILL UNION FREE SCHOOL DISTRICT","New York","TROY","Regular local school district","306"
"2013","3631860","WYOMING CENTRAL SCHOOL DISTRICT","New York","WYOMING","Regular local school district","129"
"2013","3631920","YONKERS CITY SCHOOL DISTRICT","New York","YONKERS","Regular local school district","26516"
"2013","3631950","YORK CENTRAL SCHOOL DISTRICT","New York","RETSOF","Regular local school district","740"
"2013","3631980","YORKTOWN CENTRAL SCHOOL DISTRICT","New York","YORKTOWN HEIGHTS","Regular local school district","3528"
"2013","3632010","CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT","New York","CUBA","Regular local school district","883"
"2013","3680100","ALBANY-SCHOHARIE-SCHENECTADY-SARATOGA BOCES","New York","ALBANY","Regional education service agency","506"
"2013","3680140","BROOME-DELAWARE-TIOGA BOCES","New York","BINGHAMTON","Regional education service agency","657"
"2013","3680150","CATTARAUGUS-ALLEGANY-ERIE-WYOMING BOCES","New York","OLEAN","Regional education service agency","56"
"2013","3680180","CAYUGA-ONONDAGA BOCES","New York","AUBURN","Regional education service agency","243"
"2013","3680220","CLINTON-ESSEX-WARREN-WASHINGTON BOCES","New York","PLATTSBURGH","Regional education service agency","41"
"2013","3680260","DELAWARE-CHENANGO-MADISON-OTSEGO BOCES","New York","NORWICH","Regional education service agency","206"
"2013","3680280","DUTCHESS BOCES","New York","POUGHKEEPSIE","Regional education service agency","516"
"2013","3680300","ERIE 1 BOCES","New York","WEST SENECA","Regional education service agency","372"
